Feed name,Headline,Publication,Date,Time,Media type,Link,Language,Page number,Area (sq. cm),Section,Story Lead?,Story ID,Source Country,Source Region,Source Subregion,Reach Value,Reach Type,DAZN [mentions],DAZN [sentiment],DAZN [salience],Aviation relevant,Call of Duty,Cloud,DAZN Media announcement,DAZN TMO Irrelevant,Exclusions,ICA - Relevant coverage,Not launch,relevant,Remove,SAV irrelevant,SAV relevant,Spyro,Sentiment / Negative,Sentiment / Neutral,Sentiment / Positive
DAZN: Brazil,"Veto maintained: Ferrari ""happy with progress"" in Concorde's agreement",Terra Brasil,31/12/2019,14:27:48,Online,https://article.signal-ai.com/055161a3-8b1d-340a-a99c-59701d2c0647?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,adec5804-4210-4fa2-81e8-29de85adb46c,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Veto maintained: Ferrari "" happy with progress” in Concorde's agreement",Blog André Kfouri,31/12/2019,14:14:33,Online,https://article.signal-ai.com/d6c9660e-9260-3c18-9827-a6f9ad638569?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,214951ae-f069-4003-99bb-a735fa2b9242,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Manchester City x Everton / likely climbs, where to watch, time, place and guess",Yahoo! Brasil,31/12/2019,14:09:06,Online,https://article.signal-ai.com/093d954c-deab-335c-a004-d0839aac0933?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,128ce58d-b009-4405-b8b9-c4b1455981b5,Brazil,Americas,South America,87500000,monthly-unique-visitors,1,positive,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Streaming, resignations, uncertainties and paradigm-breaking: the year 2019 on sports TV",Bol,31/12/2019,12:36:05,Online,https://article.signal-ai.com/77c29d63-c6c7-398d-87dc-5ecff893bee4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,21179921-e387-49ba-9ceb-7d04817c16d3,Brazil,Americas,South America,875000,monthly-unique-visitors,4,neutral,0.4,,,,,,,,,,,,,,,,
DAZN: Brazil,Live Wednesday games on TV and Internet; see programming (1/1/2020)),Esporteemidia.com,31/12/2019,09:07:07,Online,https://article.signal-ai.com/c913e1d1-ba65-34ad-b32e-f86414b6375b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,2544fded-7e89-463d-9b51-20636c7f10bf,Brazil,Americas,South America,30000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,
DAZN: Brazil,"Horner believes that Verstappen takes the best of the team: ""they believe in Max""",Terra Brasil,30/12/2019,21:00:39,Online,https://article.signal-ai.com/51e7f7d6-75de-382c-a374-1a99411f20a3?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,7ef5da09-bcf1-418b-af46-8ee31eb2dd36,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Perez regrets the lack of time on TV for the middle platoon: ""the problem is that they do not show""",Terra Brasil,30/12/2019,20:51:33,Online,https://article.signal-ai.com/94eeee3d-264a-30bb-90ce-1035c90f6a7b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e0160db5-dd3e-44c2-9f5b-763d9f559af0,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Binotto believes that the main teams will retain advantage even with changes in regulation,Terra Brasil,30/12/2019,20:39:30,Online,https://article.signal-ai.com/cb0ac5a7-1cc5-336b-be3e-6501e57a9575?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,cf188067-cc8a-4d49-bc96-26587178d62f,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Progress on Williams ' new car is moving fast, according to Russell.",Terra Brasil,30/12/2019,20:33:45,Online,https://article.signal-ai.com/37c30080-1c3c-3128-a963-a393091a3cd9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,4d52df6d-c64d-464b-b6ac-cf6834b7b337,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Wurz: ""Hamilton may break records, but Verstappen will make his life difficult""",Terra Brasil,30/12/2019,20:24:40,Online,https://article.signal-ai.com/10fa1f41-69d7-37e8-b0fc-3d8af0520519?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,ccb52624-0b52-4427-b94a-782a67341e88,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Sport on TV, Tuesday 12/31/2019",Tribuna do Norte,30/12/2019,20:16:48,Online,https://article.signal-ai.com/17c214f6-edf7-3283-a38f-2f6b049eae80?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,cd03a3f8-fffc-459f-99b4-3af49c3bdc51,Brazil,Americas,South America,175000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Jos Verstappen did everything he could to get Max a spot on F1.,Terra Brasil,30/12/2019,20:15:34,Online,https://article.signal-ai.com/ab393644-589b-33c2-85fa-709f2cb01af5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e9f1b6fc-3c81-4dd0-9b06-34c6f54433a4,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,See highlights of the DAZN week broadcast schedule,Esporteemidia.com,30/12/2019,20:03:52,Online,https://article.signal-ai.com/983719ef-23b7-3e75-9bf9-8dd9b61ec56b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e96c7cfb-1476-4e67-8b0f-56a1caa445fd,Brazil,Americas,South America,30000,monthly-unique-visitors,1,neutral,1,,,,,,,,,,,,,,,,
DAZN: Brazil,"Verstappen says Helmut Marko is ""very friendly.""",Terra Brasil,30/12/2019,19:12:37,Online,https://article.signal-ai.com/956f4740-be55-3148-9a52-b2fe028b0731?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,cf4365e8-bd4f-461e-b796-53268a4dd3ba,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Horner thinks most of the pilots will remain in the same places in 2021.,Terra Brasil,30/12/2019,19:03:31,Online,https://article.signal-ai.com/c5b2c30f-86e3-3fa8-9f9e-f8f906440c5b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,0d874f6a-b183-4cdc-a58a-92b6fc7476d0,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Marko :"" we will win at least five races and the title in 2020""",Terra Brasil,30/12/2019,18:54:39,Online,https://article.signal-ai.com/62d6afb8-ea0e-31d5-832e-289453445f27?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,03d1ae33-247f-4d8c-a1c9-69503005fa16,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Hakkinen: ""Honda still needs to find more power to get to Ferrari and Mercedes""",Terra Brasil,30/12/2019,18:48:25,Online,https://article.signal-ai.com/cf7ed3cf-31c7-3828-b1ad-b6802fe69b95?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,bd1d55b4-79e9-4c32-a228-7fb1b36456f8,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Ferrari concerned about the possibility of F1 becoming unviable economically,Terra Brasil,30/12/2019,18:36:36,Online,https://article.signal-ai.com/07350cfe-625c-30c4-834b-70f9408f5609?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,d1a07071-f2b2-4826-97f0-15a679ec7cec,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Verstappen says it is difficult to measure the actual performance of the car at the Australian Grand Prix,Terra Brasil,30/12/2019,18:27:33,Online,https://article.signal-ai.com/b52494f9-3a4b-3731-8980-dee6a22859bd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,439b0de4-1270-4313-8fab-e70f08fe6a16,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Marko thinks Hamilton is negotiating with Ferrari.,Terra Brasil,30/12/2019,18:16:01,Online,https://article.signal-ai.com/8869d274-26c1-3574-bcd1-bcc430d5da5e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,5fafbc73-f3ae-4c87-81b0-ede1fd12c83a,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Leaked plans for a Panama Grand Prix in 2022,Blog André Kfouri,30/12/2019,17:18:36,Online,https://article.signal-ai.com/5aa52c94-c468-3371-8c2a-266963924fda?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,d0e4d304-6e8d-4d62-9a38-937e468a2774,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Top10: the top 10 feuds of the 2019 F1 season,Terra Brasil,30/12/2019,10:46:22,Online,https://article.signal-ai.com/81a7dcb2-935d-31cf-a076-ca502356430b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,030566d2-bd19-4558-95bd-b3e1f3b7dc46,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Former world boxing champion negotiates contract with DAZN, says newspaper",Esporteemidia.com,30/12/2019,09:09:07,Online,https://article.signal-ai.com/c731dfe7-b3b7-31ae-9e0f-96e69efb92d4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e2a947c4-47a3-4c2b-8a59-6f974711b311,Brazil,Americas,South America,30000,monthly-unique-visitors,1,neutral,1,,,,,,,,,,,,,,,,
DAZN: Brazil,Live Tuesday games on TV and Internet; see programming (12/31/2019),Esporteemidia.com,30/12/2019,09:09:07,Online,https://article.signal-ai.com/14aeee81-0b90-352e-a56f-4e3ed2a44f02?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e17a2ab2-806f-4502-ab31-052f7207db37,Brazil,Americas,South America,30000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Kvyat expects tight squabbles in the middle platoon in 2020,Terra Brasil,29/12/2019,22:27:19,Online,https://article.signal-ai.com/079b45f6-0231-3698-9587-2920926b71fc?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,d13dc58c-ed36-464b-ae00-7dcb5278cf23,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Sir Jackie Stewart is concerned about the return of F1 to the Netherlands in 2020,Terra Brasil,29/12/2019,22:12:13,Online,https://article.signal-ai.com/9863ca41-1afc-3f73-9f68-2c333f78e9f4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,a8d75314-a38d-48ba-9826-60043291e9b7,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Hamilton stated that he still reads old texts by Niki Lauda,Terra Brasil,29/12/2019,22:06:17,Online,https://article.signal-ai.com/4f0cf04a-0f4c-34ab-b09f-f0bd1e5e9bf8?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,a099ae04-cfb5-4d64-9dd9-4ba686bd7090,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Former boss of Ferrari encourages Sebastian Vettel to ""have confidence"" in himself",Terra Brasil,29/12/2019,21:51:32,Online,https://article.signal-ai.com/7334772b-2d68-30d3-9a15-aa3f0866cb48?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,47af93c9-58fd-4aa7-b81e-2b34c2de9b24,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Kubica says the 2019 season at Williams was worth it even with a lack of rhythm.,Terra Brasil,29/12/2019,21:39:29,Online,https://article.signal-ai.com/454dd13e-492f-3dd5-a320-a9a293d4e15f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,6e291b52-e242-4dc1-b783-2466e8f56999,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"With a full house, Champions keep belts and Jungle Fight 100 enshrines a new king of the jungle",Extra Online -,29/12/2019,15:24:18,Blog,https://article.signal-ai.com/64371142-44d6-3b03-83b6-18d00f35d7b9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,42dd8635-6df4-4894-97ea-c9d1dd9cccfd,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Brazil,"With a full house, Champions keep belts and Jungle Fight 100 enshrines a new king of the jungle",Terra Brasil,29/12/2019,15:20:24,Online,https://article.signal-ai.com/571e2fa2-cb87-3a5e-a802-987328024d59?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,064db4f9-25f5-474d-adb5-91fe2c873377,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,negative,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"With a full house, Champions keep belts and Jungle Fight 100 enshrines a new king of the jungle",Blog André Kfouri,29/12/2019,15:18:41,Online,https://article.signal-ai.com/9afdd366-95ae-323c-b274-09044389b00f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,N,064db4f9-25f5-474d-adb5-91fe2c873377,Brazil,Americas,South America,875000,monthly-unique-visitors,1,negative,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Ferrari needs experience for important season in 2021,Terra Brasil,29/12/2019,14:09:29,Online,https://article.signal-ai.com/8f1f09ce-bedf-37f3-9fb3-c1afb24a93c1?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e718ff32-eaa8-46ce-8d6b-e9e3c59b1855,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Ferrari needs experience for important season in 2021,Blog André Kfouri,29/12/2019,13:52:27,Online,https://article.signal-ai.com/8687256f-a855-3a84-bc34-03aaf2a0dc48?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,6eaff9f3-e99b-4fd7-b24d-58b306164774,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Porsche had already built F1 engine before opting for Formula E,Terra Brasil,29/12/2019,13:33:32,Online,https://article.signal-ai.com/215fb57a-7169-3c5b-a1ef-3c6e2feebc19?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,00064ec1-6e65-4088-bcb8-6a28dda9e819,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Lewis Hamilton among the ten highest paid athletes of the decade,Terra Brasil,29/12/2019,13:18:25,Online,https://article.signal-ai.com/a185a2e7-68b9-30fb-be6b-36067823f1d6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,dfd9a66f-d612-4c79-9fbf-f2055c5c9439,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Porsche had already built F1 engine before opting for Formula E,Blog André Kfouri,29/12/2019,13:16:17,Online,https://article.signal-ai.com/0cda05a0-434d-3e21-adf6-c65bfda61f38?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,082a0dce-c201-46f9-b130-ecb0f1ed8b8c,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,DAZN announces transmission of one of the most contested Championships in Brazil; find out which,SpinOFF.com.br,29/12/2019,13:15:28,Online,https://article.signal-ai.com/10090488-6f93-36d9-b41e-45ea944e4d60?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,b73286f2-f0a6-4ba5-9694-92b49e3794c7,Brazil,Americas,South America,75000,monthly-unique-visitors,3,neutral,1.3,,,,,,,,,,,,,,,,
DAZN: Brazil,Hamilton reveals how difficult Lauda's last days were.,Terra Brasil,29/12/2019,13:10:14,Online,https://article.signal-ai.com/1c1d2555-5275-3ff3-90b8-21eb20ba43d4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,ce06cfc9-ee8d-4ab1-9c6c-c2d931366776,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Lewis Hamilton among the top ten highest paid athletes of the decade,Blog André Kfouri,29/12/2019,13:07:06,Online,https://article.signal-ai.com/88b067b0-42b5-30e9-bb2b-03b530ae7940?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,d529ac79-80ae-42d8-aac9-4af559552fa4,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Hamilton reveals how difficult Lauda's last days were.,Blog André Kfouri,29/12/2019,13:00:10,Online,https://article.signal-ai.com/f11f4f18-48a0-3598-954a-47c8f0de76bd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,e7edae40-1096-4caa-91dc-52301f4eb6f0,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"No fight since 2017, Wladimir Klitschko prepares return for March",O TEMPO online,28/12/2019,22:44:52,Online,https://article.signal-ai.com/b633f834-f911-36bc-b83f-563187f600f9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,5d82f64d-cdff-4536-873c-19ac75663f5d,Brazil,Americas,South America,625000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Brazil,"No fight since 2017, Wladimir Klitschko prepares return for March",Istoé,28/12/2019,22:22:00,Online,https://article.signal-ai.com/edb83e02-954d-3958-8790-edbeb160f07c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,N,5d82f64d-cdff-4536-873c-19ac75663f5d,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Brazil,"No fight since 2017, Wladimir Klitschko prepares return for March",R7,28/12/2019,22:22:00,Online,https://article.signal-ai.com/5eda4ada-7248-3d4c-945e-e9e732b8e88d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,N,5d82f64d-cdff-4536-873c-19ac75663f5d,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Brazil,Wladimir Klitschko prepares return for March at DAZN. Opponent may be Shannon Briggs,Geral,28/12/2019,21:38:36,Online,https://article.signal-ai.com/026c4334-c477-3a73-ad13-1b54ed3429b8?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,4503eeff-37db-4385-910c-c63637d80048,Brazil,Americas,South America,3750000,monthly-unique-visitors,2,neutral,1.25,,,,,,,,,,,,,,,,
DAZN: Brazil,Juliana Velasquez celebrates the fifth win at the Bellator and hopes to be the next to compete for the championship.,Extra Online -,28/12/2019,20:35:17,Blog,https://article.signal-ai.com/3e7af03d-8a3d-3f3a-a4ee-1caee250b1f6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,8f88c63b-73b3-41bf-9717-98e60e5c3e22,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Nyck de Vries almost gave up formula racing in the first season of the F2,Terra Brasil,28/12/2019,20:06:12,Online,https://article.signal-ai.com/531b5f56-0114-3eba-9aeb-c2d97135c3cd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,5a9790eb-0339-4165-ad46-a37f4b173fca,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,Vettel claims that he is not afraid of competition from any pilot,Terra Brasil,28/12/2019,19:57:09,Online,https://article.signal-ai.com/4ca00eff-1269-32c5-97a7-62da1db78453?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,fae55871-ce6a-4ca5-9dd2-a11ae0a66e20,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Brazil,"Marko: ""nothing has changed in Renault even with the appointment of Prost""",Terra Brasil,28/12/2019,19:45:11,Online,https://article.signal-ai.com/e98e905c-a9f7-34b2-9fd8-10019a6682ac?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Portuguese,,,,Y,ca9b9608-37d4-4c8d-8280-5c347bed5304,Brazil,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
